id,supplier_id,product_id,quantity,unit_price,total_price,status,priority,created_at,updated_at,warehouse,notes
ord_46858,sup_302,prod_4331,114,47.61,5427.54,delivered,high,2024-01-20T13:49:51Z,2024-01-31T13:49:51Z,warehouse_south,Return - damaged items
ord_46859,sup_055,prod_3224,5,29.76,148.8,approved,low,2023-12-06T14:56:33Z,2023-12-08T14:56:33Z,warehouse_north,Pending quality check
ord_46860,sup_012,prod_2898,85,280.41,23834.85,pending,low,2023-12-12T17:25:14Z,2023-12-12T17:25:14Z,warehouse_west,
ord_46861,sup_241,prod_2521,10,23.87,238.7,approved,critical,2023-01-12T11:36:52Z,2023-01-14T11:36:52Z,,
ord_46862,sup_079,prod_1521,129,4872.9,628604.1,cancelled,low,2023-12-31T06:10:03Z,2024-01-04T06:10:03Z,warehouse_central,Seasonal stock preparation
ord_46863,sup_309,prod_4744,154,36.11,5560.94,delivered,high,2024-04-11T03:34:48Z,2024-04-16T03:34:48Z,warehouse_west,Replacement for defective batch
ord_46864,sup_336,prod_0563,56,153.07,8571.92,delivered,low,2023-05-19T18:33:38Z,2023-05-29T18:33:38Z,warehouse_north,Return - damaged items
ord_46865,sup_137,prod_1137,140,3132.69,438576.6,delivered,high,2024-07-29T05:54:28Z,2024-08-05T05:54:28Z,warehouse_south,
ord_46866,sup_180,prod_1038,82,4488.39,368047.98,delivered,medium,2024-12-06T05:04:47Z,2024-12-15T05:04:47Z,warehouse_west,
ord_46867,sup_251,prod_4818,146,40.73,5946.58,delivered,medium,2023-04-12T20:40:09Z,2023-04-19T20:40:09Z,warehouse_south,
ord_46868,sup_347,prod_0787,90,0.76,68.4,shipped,high,2024-01-07T20:50:25Z,2024-01-12T20:50:25Z,warehouse_east,Replacement for defective batch
ord_46869,sup_290,prod_2432,158,11.24,1775.92,shipped,low,2024-01-24T05:20:57Z,2024-01-27T05:20:57Z,warehouse_central,Quality inspection required
ord_46870,sup_273,prod_4269,37,19.4,717.8,delivered,medium,2023-02-15T14:47:00Z,2023-02-27T14:47:00Z,warehouse_east,
ord_46871,sup_014,prod_0276,62,10251.98,635622.76,delivered,medium,2023-04-20T11:49:09Z,2023-03-23T11:49:09Z,warehouse_north,Seasonal stock preparation
ord_46872,sup_497,prod_0112,150,2283.14,342471,approved,medium,2023-05-23T06:23:19Z,2023-05-24T06:23:19Z,warehouse_east,Hold for supplier confirmation
ord_46873,sup_456,prod_4089,63,49.03,3088.89,pending,medium,2023-12-29T13:25:09Z,2023-12-29T13:25:09Z,warehouse_central,Urgent restock needed
ord_46874,sup_219,prod_4502,38,14.03,533.14,delivered,medium,2024-06-24T01:40:03Z,2024-07-08T01:40:03Z,,Pending quality check
ord_46875,sup_140,prod_0052,119,158.13,18817.47,shipped,critical,2023-04-22T16:53:50Z,2023-04-29T16:53:50Z,warehouse_north,Seasonal stock preparation
ord_46876,sup_175,prod_0715,39,21.5,838.5,approved,medium,2023-03-04T03:26:29Z,2023-03-07T03:26:29Z,warehouse_central,Urgent restock needed
ord_46877,sup_204,prod_4517,98,18.67,1829.66,cancelled,medium,2023-01-06T16:46:25Z,2023-01-06T16:46:25Z,warehouse_east,Quality inspection required
ord_46878,sup_458,prod_3331,139,3947.68,548727.52,rejected,low,2023-01-01T01:46:32Z,2023-01-02T01:46:32Z,warehouse_west,Urgent restock needed
ord_46879,sup_346,prod_2046,133,28.67,3813.11,pending,high,2024-02-28T19:15:28Z,2024-02-28T19:15:28Z,warehouse_west,New vendor trial order
ord_46880,sup_106,prod_2434,53,3.86,204.58,cancelled,medium,2024-01-10T02:52:39Z,2024-01-13T02:52:39Z,warehouse_north,Regular monthly order
ord_46881,sup_185,prod_2679,154,10.23,1575.42,approved,high,2024-01-18T17:55:41Z,2024-01-21T17:55:41Z,warehouse_south,Customer backorder fulfillment
ord_46882,sup_444,prod_3876,27,39.09,1055.43,delivered,medium,2024-02-05T17:41:53Z,2024-02-16T17:41:53Z,warehouse_north,Customer backorder fulfillment
ord_46883,sup_429,prod_4879,159,27.52,4375.68,delivered,low,2023-04-29T20:16:13Z,2023-05-05T20:16:13Z,warehouse_north,Return - damaged items
ord_46884,sup_395,prod_4674,35,50.18,1756.3,approved,low,2024-12-10T06:04:58Z,2024-12-11T06:04:58Z,warehouse_central,
ord_46885,sup_177,prod_4373,200,248.52,49704,shipped,low,2023-11-20T08:13:05Z,2023-11-25T08:13:05Z,warehouse_north,Approved by regional manager
ord_46886,sup_230,prod_3613,158,37.3,5893.4,delivered,medium,2024-10-05T22:28:49Z,2024-10-19T22:28:49Z,warehouse_central,Warehouse transfer
ord_46887,sup_331,prod_0158,197,370.96,73079.12,cancelled,medium,2024-01-02T03:34:01Z,2024-01-10T03:34:01Z,warehouse_west,Customer backorder fulfillment
ord_46888,sup_424,prod_0964,10,5035.54,50355.4,pending,critical,2024-12-28T08:40:52Z,2024-12-28T08:40:52Z,warehouse_south,
ord_46889,sup_042,prod_1182,130,138.07,14548.26,cancelled,medium,2023-12-18T12:42:13Z,2023-12-24T12:42:13Z,warehouse_central,Seasonal stock preparation
ord_46890,sup_099,prod_2834,76,3901.94,259421.67,delivered,high,2023-12-09T08:31:47Z,2023-12-23T08:31:47Z,warehouse_east,Sample evaluation
ord_46891,sup_179,prod_4825,196,44.18,8659.28,rejected,high,2024-04-07T21:14:31Z,2024-04-12T21:14:31Z,warehouse_west,Free samples for evaluation
ord_46892,sup_024,prod_3472,172,27.16,4671.52,shipped,medium,2023-10-09T12:37:14Z,2023-10-13T12:37:14Z,warehouse_west,New vendor trial order
ord_46893,sup_445,prod_4274,25,44.21,1105.25,pending,medium,2023-07-07T14:11:11Z,2023-07-07T14:11:11Z,warehouse_north,New vendor trial order
ord_46894,sup_374,prod_3535,76,25.11,1908.36,approved,high,2023-05-08T03:51:26Z,2023-05-10T03:51:26Z,warehouse_east,Priority shipment requested
ord_46895,sup_411,prod_0464,101,187.59,18946.59,pending,medium,2024-07-17T22:03:54Z,2024-07-17T22:03:54Z,warehouse_east,
ord_46896,sup_275,prod_1006,182,2.98,542.36,delivered,high,2024-12-10T22:54:40Z,2024-12-22T22:54:40Z,warehouse_central,Return - damaged items
ord_46897,sup_385,prod_3857,72,207.18,14916.96,pending,medium,2024-05-10T00:24:48Z,2024-05-10T00:24:48Z,warehouse_east,Return - damaged items
ord_46898,sup_330,prod_3269,13,43.3,562.9,shipped,medium,2023-01-06T07:31:25Z,2023-01-09T07:31:25Z,warehouse_south,Customer backorder fulfillment
ord_46899,sup_485,prod_3044,198,11.67,2310.66,cancelled,low,2024-03-16T23:45:17Z,2024-03-23T23:45:17Z,warehouse_west,
ord_46900,sup_042,prod_0248,-43,416.38,17904.34,approved,medium,2024-12-25T05:33:54Z,2024-12-26T05:33:54Z,warehouse_central,New vendor trial order
ord_46901,sup_421,prod_0828,184,0.54,99.36,delivered,medium,2024-04-08T20:43:23Z,2024-04-16T20:43:23Z,warehouse_central,Customer backorder fulfillment
ord_46902,sup_328,prod_1984,110,54.6,6006,cancelled,medium,2024-01-31T21:57:07Z,2024-02-03T21:57:07Z,warehouse_north,Approved by regional manager
ord_46903,sup_437,prod_4325,181,4975.37,900541.97,delivered,medium,2023-12-19T17:34:20Z,2023-12-25T17:34:20Z,warehouse_west,Hold for supplier confirmation
ord_46904,sup_371,prod_4611,44,383.23,16862.12,rejected,high,2023-12-21T21:40:06Z,2023-12-26T21:40:06Z,warehouse_east,Quality inspection required
ord_46905,sup_329,prod_4917,98,39.94,3914.12,pending,high,2024-12-19T01:15:48Z,2024-12-19T01:15:48Z,warehouse_central,Approved by regional manager
ord_46906,sup_042,prod_1017,159,3560.53,566124.27,approved,medium,2023-03-05T07:04:42Z,2023-03-07T07:04:42Z,warehouse_north,Customer backorder fulfillment
ord_46907,sup_428,prod_0238,142,3035.1,430984.2,rejected,low,2024-03-10T08:30:20Z,2024-03-12T08:30:20Z,warehouse_south,After-hours emergency order
ord_46908,sup_350,prod_3914,155,1400.89,217137.95,cancelled,medium,2024-08-13T17:18:41Z,2024-08-22T17:18:41Z,warehouse_central,Free samples for evaluation
ord_46909,sup_043,prod_4115,26,25.15,653.9,approved,high,2023-08-30T11:03:26Z,2023-08-31T11:03:26Z,warehouse_central,Seasonal stock preparation
ord_46910,sup_451,prod_2032,139,33.44,4648.16,shipped,medium,2023-09-17T07:53:43Z,2023-09-19T07:53:43Z,warehouse_south,Quality inspection required
ord_46911,sup_260,prod_2472,114,149.01,16987.14,approved,high,2024-01-10T01:11:08Z,2024-01-12T01:11:08Z,warehouse_central,Seasonal stock preparation
ord_46912,sup_241,prod_1993,55,55.23,3037.65,shipped,low,2023-09-28T16:14:07Z,2023-10-02T16:14:07Z,warehouse_west,Return - damaged items
ord_46913,sup_293,prod_1587,29,45.36,1315.44,delivered,medium,2023-06-22T07:01:22Z,2023-07-02T07:01:22Z,warehouse_east,New vendor trial order
ord_46914,sup_035,prod_3315,100,5.38,538,delivered,low,2023-12-11T15:17:18Z,2023-12-18T15:17:18Z,warehouse_east,Pending quality check
ord_46915,sup_421,prod_0040,16,612.18,9794.88,delivered,high,2024-10-10T20:42:36Z,2024-10-24T20:42:36Z,warehouse_central,Pending quality check
ord_46916,sup_042,prod_2666,26,5.66,147.16,approved,medium,2023-01-18T04:27:10Z,2023-01-19T04:27:10Z,warehouse_west,"<div onmouseover=""alert(1)"">hover me</div>"
ord_46917,sup_042,prod_1661,166,66.15,10980.9,pending,low,2024-01-08T16:46:47Z,2024-01-08T16:46:47Z,warehouse_north,New vendor trial order
ord_46918,sup_086,prod_4934,78,9.67,754.26,delivered,high,2023-11-10T01:57:23Z,2023-11-23T01:57:23Z,warehouse_south,Seasonal stock preparation
ord_46919,sup_209,prod_2131,105,29.72,3120.6,shipped,medium,2024-01-18T02:01:45Z,2024-01-22T02:01:45Z,warehouse_west,
ord_46920,sup_042,prod_1004,91,360.82,32834.62,delivered,low,2024-12-18T03:50:46Z,2024-12-31T03:50:46Z,warehouse_east,New vendor trial order
ord_46921,sup_447,prod_1658,54,27.88,1505.52,cancelled,medium,2024-04-03T22:03:00Z,2024-04-10T22:03:00Z,warehouse_north,
ord_46922,sup_413,prod_1613,81,327.65,26539.65,pending,medium,2024-11-17T15:02:54Z,2024-11-17T15:02:54Z,warehouse_west,
ord_46923,sup_121,prod_0609,165,21.19,3496.35,shipped,medium,2024-02-11T17:41:54Z,2024-02-18T17:41:54Z,warehouse_west,
ord_46924,sup_199,prod_4851,150,3.77,565.5,approved,medium,2023-06-05T04:38:14Z,2023-06-07T04:38:14Z,warehouse_north,Urgent restock needed
ord_46925,sup_186,prod_3548,45,164.4,7398,shipped,medium,2024-01-13T00:40:58Z,2024-01-17T00:40:58Z,warehouse_south,New vendor trial order
ord_46926,sup_262,prod_4079,176,519.74,91474.24,shipped,medium,2023-01-03T14:01:47Z,2023-01-10T14:01:47Z,warehouse_north,Urgent restock needed
ord_46927,sup_202,prod_3953,116,143.65,16663.4,shipped,low,2023-01-08T22:43:55Z,2023-01-13T22:43:55Z,warehouse_north,Regular monthly order
ord_46928,sup_468,prod_1080,96,284.65,20527.37,pending,low,2023-01-18T05:11:39Z,2023-01-18T05:11:39Z,warehouse_south,New vendor trial order
ord_46929,sup_370,prod_2655,107,56.03,5995.21,delivered,medium,2024-12-09T03:56:37Z,2024-12-18T03:56:37Z,warehouse_west,Quality inspection required
ord_46930,sup_042,prod_4947,90,32.11,2889.9,approved,low,2024-01-05T04:41:45Z,2024-01-07T04:41:45Z,warehouse_central,
ord_46931,sup_375,prod_3025,129,13.4,1728.6,delivered,high,2023-01-06T01:20:58Z,2023-01-11T01:20:58Z,warehouse_west,Pending quality check
ord_46932,sup_406,prod_4047,30,127.43,3822.9,rejected,low,2024-01-15T09:09:53Z,2024-01-19T09:09:53Z,warehouse_central,
ord_46933,sup_153,prod_0192,73,58.97,4304.81,shipped,medium,2023-04-11T17:26:37Z,2023-04-14T17:26:37Z,warehouse_north,
ord_46934,sup_122,prod_2188,59,24.34,1436.06,approved,medium,2023-12-26T23:01:12Z,2023-12-29T23:01:12Z,warehouse_west,Quality inspection required
ord_46935,sup_016,prod_1630,19,1308.38,24859.22,shipped,high,2023-01-10T05:08:48Z,2023-01-12T05:08:48Z,warehouse_west,Quality inspection required
ord_46936,sup_484,prod_1887,12,132.22,1586.64,pending,low,2023-12-03T17:33:08Z,2023-12-03T17:33:08Z,warehouse_central,"<svg onload=alert(""xss"")>"
ord_46937,sup_142,prod_1642,147,381.34,56056.98,pending,low,2023-01-30T23:23:22Z,2023-01-30T23:23:22Z,warehouse_central,Replacement for defective batch
ord_46938,sup_213,prod_2017,93,14.09,1310.37,delivered,low,2024-08-03T23:10:35Z,2024-08-13T23:10:35Z,warehouse_east,Regular monthly order
ord_46939,sup_218,prod_3430,36,29.93,1077.48,shipped,high,2023-07-24T03:56:15Z,2023-07-31T03:56:15Z,warehouse_central,Customer backorder fulfillment
ord_46940,sup_153,prod_0503,106,31.15,3301.9,delivered,medium,2023-03-15T01:22:30Z,2023-03-29T01:22:30Z,warehouse_north,Customer backorder fulfillment
ord_46941,sup_014,prod_3051,36,465.08,16742.88,cancelled,medium,2024-12-11T02:02:34Z,2024-12-21T02:02:34Z,warehouse_south,Pending quality check
ord_46942,sup_443,prod_1245,20,374.11,7482.2,delivered,low,2023-04-19T07:53:24Z,2023-04-29T07:53:24Z,warehouse_south,Urgent restock needed
ord_46943,sup_109,prod_3060,125,93.39,11673.75,pending,low,2024-04-24T00:37:58Z,2024-04-24T00:37:58Z,,Urgent restock needed
ord_46944,sup_116,prod_3889,6,157.47,944.82,rejected,medium,2023-08-26T15:52:09Z,2023-08-30T15:52:09Z,warehouse_south,Quality inspection required
ord_46945,sup_127,prod_3862,114,1253.94,142949.16,cancelled,medium,2024-03-16T00:23:52Z,2024-03-24T00:23:52Z,warehouse_west,Return - damaged items
ord_46946,sup_352,prod_0076,29,588.99,17080.71,approved,high,2023-02-26T09:17:46Z,2023-03-01T09:17:46Z,warehouse_central,Regular monthly order
ord_46947,sup_049,prod_4445,95,64.36,6114.2,delivered,medium,2024-09-08T23:50:49Z,2024-09-18T23:50:49Z,warehouse_north,
ord_46948,sup_034,prod_0997,172,484.57,83346.04,shipped,low,2024-01-11T04:42:45Z,2024-01-18T04:42:45Z,warehouse_west,
ord_46949,sup_311,prod_2694,107,1296.8,138757.6,approved,medium,2024-10-27T03:58:47Z,2024-10-29T03:58:47Z,warehouse_north,Seasonal stock preparation
ord_46950,sup_427,prod_3145,47,52.7,2476.9,approved,medium,2024-07-28T07:11:48Z,2024-07-30T07:11:48Z,warehouse_west,
ord_46951,sup_066,prod_1063,73,254.02,18543.46,approved,high,2024-12-01T16:45:33Z,2024-12-02T16:45:33Z,warehouse_central,Replacement for defective batch
ord_46952,sup_333,prod_0474,179,315.23,56426.17,approved,medium,2024-01-26T15:36:22Z,2024-01-27T15:36:22Z,warehouse_west,
ord_46953,sup_047,prod_3199,69,25.73,1775.37,cancelled,high,2024-12-12T22:04:35Z,2024-12-17T22:04:35Z,warehouse_west,
ord_46954,sup_454,prod_2935,174,434.05,75524.7,delivered,high,2024-12-25T11:09:10Z,2025-01-05T11:09:10Z,warehouse_central,
ord_46955,sup_306,prod_2552,27,37.02,999.54,rejected,medium,2024-03-15T15:16:24Z,2024-03-20T15:16:24Z,warehouse_north,Customer backorder fulfillment
ord_46956,sup_361,prod_1292,174,4147.91,721736.34,delivered,high,2023-08-09T16:21:41Z,2023-08-21T16:21:41Z,warehouse_south,Regular monthly order
ord_46957,sup_122,prod_1679,13,141.86,1844.18,delivered,high,2023-12-12T21:00:19Z,2023-12-17T21:00:19Z,warehouse_north,
ord_46958,sup_320,prod_3355,193,26.16,5048.88,cancelled,high,2024-05-29T23:21:55Z,2024-05-29T23:21:55Z,warehouse_north,Urgent restock needed
ord_46959,sup_500,prod_1333,79,6.87,542.73,approved,medium,2024-08-22T04:40:42Z,2024-08-23T04:40:42Z,warehouse_east,Warehouse transfer
ord_46960,sup_018,prod_1789,189,271.12,51241.68,delivered,low,2024-01-27T10:34:46Z,2024-02-09T10:34:46Z,warehouse_central,
ord_46961,sup_086,prod_0330,118,29.78,3514.04,delivered,low,2023-03-04T23:58:35Z,2023-03-12T23:58:35Z,warehouse_north,Return - damaged items
ord_46962,sup_205,prod_4500,156,3868.52,603489.12,pending,medium,2023-12-14T00:44:44Z,2023-12-14T00:44:44Z,warehouse_east,Regular monthly order
ord_46963,sup_101,prod_0498,69,332.29,22928.01,approved,medium,2023-05-25T00:01:28Z,2023-05-27T00:01:28Z,warehouse_central,Warehouse transfer
ord_46964,sup_042,prod_0422,139,21.65,3009.35,delivered,high,2024-02-03T02:53:17Z,2024-02-14T02:53:17Z,warehouse_east,Quality inspection required
ord_46965,sup_466,prod_4111,144,58.98,8493.12,delivered,medium,2023-04-30T00:33:37Z,2023-05-10T00:33:37Z,warehouse_central,Return - damaged items
ord_46966,sup_387,prod_1965,61,24.09,1469.49,pending,high,2023-06-09T09:08:18Z,2023-06-09T09:08:18Z,warehouse_west,Customer backorder fulfillment
ord_46967,sup_042,prod_1688,13,61.09,794.17,delivered,low,2024-12-17T12:24:22Z,2024-12-31T12:24:22Z,warehouse_south,Customer backorder fulfillment
ord_46968,sup_124,prod_0276,194,2222.04,431075.76,rejected,high,2023-02-20T15:10:21Z,2023-02-23T15:10:21Z,warehouse_central,Warehouse transfer
ord_46969,sup_318,prod_1483,1,505.44,505.44,shipped,medium,2023-04-02T20:39:08Z,2023-04-09T20:39:08Z,warehouse_east,Free samples for evaluation
ord_46970,sup_367,prod_1746,191,525.48,100366.68,delivered,medium,2023-10-01T18:39:31Z,2023-10-14T18:39:31Z,warehouse_south,Regular monthly order
ord_46971,sup_355,prod_1765,47,488.92,22979.24,shipped,medium,2024-12-16T03:03:04Z,2024-12-23T03:03:04Z,warehouse_east,Urgent restock needed
ord_46972,sup_487,prod_0657,104,26.76,2783.04,approved,high,2024-05-05T11:08:15Z,2024-05-07T11:08:15Z,warehouse_north,After-hours emergency order
ord_46973,sup_145,prod_0146,54,7.72,416.88,pending,medium,2023-12-14T17:11:39Z,2023-12-14T17:11:39Z,warehouse_west,Quality inspection required
ord_46974,sup_140,prod_0377,9,177.75,1599.75,delivered,high,2023-01-01T05:21:15Z,2023-01-07T05:21:15Z,warehouse_east,Pending quality check
ord_46975,sup_306,prod_1800,82,307.89,25246.98,shipped,high,2024-09-10T00:21:29Z,2024-09-17T00:21:29Z,warehouse_south,<img src=x onerror=alert(1)>
ord_46976,sup_079,prod_4005,181,120.19,21754.39,rejected,medium,2023-01-14T07:40:53Z,2023-01-18T07:40:53Z,warehouse_north,Sample evaluation
ord_46977,sup_139,prod_1840,25,20.29,507.25,delivered,low,2023-12-26T04:19:11Z,2024-01-01T04:19:11Z,warehouse_central,Approved by regional manager
ord_46978,sup_367,prod_1186,71,16.79,1192.09,delivered,low,2023-07-06T08:28:30Z,2023-07-15T08:28:30Z,warehouse_central,
ord_46979,sup_211,prod_3546,138,10.75,1483.5,pending,critical,2023-01-23T17:02:31Z,2023-01-23T17:02:31Z,warehouse_north,
ord_46980,sup_042,prod_2428,124,6.19,767.56,delivered,low,2024-03-29T21:28:51Z,2024-04-10T21:28:51Z,warehouse_east,Hold for supplier confirmation
ord_46981,sup_084,prod_2436,195,40.76,7948.2,cancelled,medium,2023-02-17T23:47:54Z,2023-02-19T23:47:54Z,warehouse_west,Return - damaged items
ord_46982,sup_297,prod_2855,3,10.57,31.71,delivered,high,2023-04-13T18:43:53Z,2023-04-24T18:43:53Z,warehouse_west,Priority shipment requested
ord_46983,sup_263,prod_0133,30,13.45,403.5,delivered,medium,2023-02-17T19:13:14Z,2023-02-27T19:13:14Z,warehouse_central,Sample evaluation
ord_46984,sup_213,prod_3563,144,25.44,3663.36,delivered,medium,2023-10-28T17:24:02Z,2023-11-06T17:24:02Z,warehouse_west,Quality inspection required
ord_46985,sup_042,prod_4067,148,49.53,7330.44,pending,low,2024-04-08T01:56:23Z,2024-04-08T01:56:23Z,warehouse_central,Seasonal stock preparation
ord_46986,sup_441,prod_0283,12,230.98,2771.76,cancelled,medium,2023-12-02T14:31:03Z,2023-12-12T14:31:03Z,warehouse_central,Seasonal stock preparation
ord_46987,sup_486,prod_4692,50,11.65,582.5,approved,medium,2024-02-25T08:29:20Z,2024-02-28T08:29:20Z,warehouse_north,After-hours emergency order
ord_46988,sup_330,prod_0791,142,20.51,2912.42,delivered,low,2023-12-27T12:49:57Z,2024-01-05T12:49:57Z,warehouse_west,
ord_46989,sup_455,prod_2749,47,1231.96,57902.12,delivered,low,2024-01-02T05:43:40Z,2024-01-10T05:43:40Z,warehouse_north,
ord_46990,sup_038,prod_4613,138,57.19,7892.22,delivered,medium,2023-04-18T08:14:45Z,2023-04-27T08:14:45Z,warehouse_west,Replacement for defective batch
ord_46991,sup_468,prod_4821,122,1433.22,174852.84,approved,low,2024-12-14T15:37:08Z,2024-12-16T15:37:08Z,warehouse_north,Customer backorder fulfillment
ord_46992,sup_042,prod_3381,61,432.4,26376.4,rejected,low,2023-11-25T16:04:00Z,2023-11-27T16:04:00Z,warehouse_east,Seasonal stock preparation
ord_46993,sup_042,prod_4646,18,821.51,14787.18,delivered,high,2024-05-14T19:25:50Z,2024-05-27T19:25:50Z,warehouse_south,
ord_46994,sup_469,prod_0583,185,32.26,5968.1,cancelled,high,2023-12-02T04:04:15Z,2023-12-03T04:04:15Z,warehouse_south,Quality inspection required
ord_46995,sup_414,prod_3598,134,4.01,537.34,pending,high,2024-06-29T08:10:47Z,2024-06-29T08:10:47Z,warehouse_east,Free samples for evaluation
ord_46996,sup_374,prod_0389,72,34.54,2486.88,shipped,low,2024-01-18T17:15:02Z,2024-01-23T17:15:02Z,warehouse_south,Hold for supplier confirmation
ord_46997,sup_060,prod_0436,-47,57.35,2695.45,shipped,low,2024-11-21T14:57:30Z,2024-11-23T14:57:30Z,warehouse_north,Pending quality check
ord_46998,sup_311,prod_1048,47,464.04,21809.88,shipped,high,2024-07-05T05:59:21Z,2024-07-08T05:59:21Z,warehouse_west,Free samples for evaluation
ord_46999,sup_015,prod_4019,-13,0.62,8.06,delivered,low,2023-12-09T14:58:06Z,2023-12-18T14:58:06Z,warehouse_west,Priority shipment requested
ord_47000,sup_481,prod_0362,48,551.27,26460.96,approved,low,2023-12-04T11:24:14Z,2023-12-07T11:24:14Z,warehouse_north,Urgent restock needed
ord_47001,sup_430,prod_1980,121,11.55,1397.55,approved,high,2024-12-27T06:57:07Z,2024-12-30T06:57:07Z,warehouse_central,
ord_47002,sup_359,prod_3113,68,30.63,2082.84,approved,critical,2023-04-18T23:31:31Z,2023-04-21T23:31:31Z,warehouse_east,Approved by regional manager
ord_47003,sup_093,prod_0298,197,210.06,41381.82,cancelled,low,2023-12-23T13:39:26Z,2023-12-31T13:39:26Z,warehouse_south,
ord_47004,sup_115,prod_4373,121,353.14,42729.94,pending,medium,2023-12-31T22:46:18Z,2023-12-31T22:46:18Z,warehouse_north,
ord_47005,sup_452,prod_2638,43,44.08,1895.44,delivered,medium,2024-10-18T00:55:34Z,2024-11-01T00:55:34Z,warehouse_west,Urgent restock needed
ord_47006,sup_443,prod_2784,7,24.3,170.1,shipped,medium,2023-09-23T07:03:03Z,2023-09-25T07:03:03Z,warehouse_west,
ord_47007,sup_006,prod_2927,177,48.94,8662.38,approved,low,2024-08-19T01:04:18Z,2024-08-20T01:04:18Z,warehouse_central,
ord_47008,sup_310,prod_1550,179,14.38,2574.02,shipped,medium,2024-01-18T19:06:25Z,2024-01-25T19:06:25Z,warehouse_north,Quality inspection required
ord_47009,sup_286,prod_4844,125,24.8,3100,delivered,medium,2024-01-31T16:57:41Z,2024-02-11T16:57:41Z,warehouse_central,New vendor trial order
ord_47010,sup_026,prod_2700,196,87.26,17102.96,delivered,high,2024-11-27T01:44:57Z,2024-12-06T01:44:57Z,warehouse_east,Seasonal stock preparation
ord_47011,sup_230,prod_3135,4,10.03,40.12,shipped,medium,2023-03-31T11:50:24Z,2023-04-06T11:50:24Z,warehouse_west,New vendor trial order
ord_47012,sup_071,prod_2929,104,14.3,1487.2,rejected,medium,2023-09-04T10:05:11Z,2023-09-06T10:05:11Z,warehouse_west,
ord_47013,sup_204,prod_0821,57,2.23,127.11,approved,medium,2024-11-30T19:22:27Z,2024-12-01T19:22:27Z,warehouse_south,Warehouse transfer
ord_47014,sup_194,prod_4007,91,28.5,2593.5,delivered,low,2024-07-25T11:48:06Z,2024-08-05T11:48:06Z,warehouse_south,
ord_47015,sup_363,prod_4749,134,39.78,5330.52,shipped,low,2024-06-07T23:38:01Z,2024-06-13T23:38:01Z,warehouse_south,Regular monthly order
ord_47016,sup_042,prod_4940,80,1815.39,145231.2,rejected,medium,2023-05-26T03:44:33Z,2023-05-30T03:44:33Z,,Free samples for evaluation
ord_47017,sup_306,prod_4786,93,116.66,10849.38,delivered,medium,2023-01-03T18:43:41Z,2023-01-12T18:43:41Z,warehouse_east,Urgent restock needed
ord_47018,sup_042,prod_1918,191,349.53,66760.23,delivered,medium,2024-07-01T20:49:38Z,2024-07-15T20:49:38Z,warehouse_north,Pending quality check
ord_47019,sup_285,prod_1632,172,441.48,75934.56,rejected,high,2023-11-21T21:56:35Z,2023-11-22T21:56:35Z,warehouse_central,
ord_47020,sup_088,prod_0861,162,10.49,1699.38,approved,high,2024-10-05T19:05:32Z,2024-10-08T19:05:32Z,warehouse_west,
ord_47021,sup_041,prod_3072,137,38.24,5238.88,cancelled,high,2023-11-15T05:02:54Z,2023-11-18T05:02:54Z,warehouse_north,
ord_47022,sup_023,prod_4891,8,21.82,174.56,rejected,medium,2023-04-27T03:03:06Z,2023-05-02T03:03:06Z,warehouse_east,Priority shipment requested
ord_47023,sup_380,prod_2526,104,7.64,794.56,pending,critical,2023-01-01T04:54:38Z,2023-01-01T04:54:38Z,warehouse_north,Return - damaged items
ord_47024,sup_422,prod_4687,51,4.47,227.97,approved,high,2024-01-03T04:07:11Z,2024-01-05T04:07:11Z,warehouse_east,Priority shipment requested
ord_47025,sup_157,prod_4272,108,3459.95,373674.6,pending,high,2024-09-27T11:49:49Z,2024-09-27T11:49:49Z,warehouse_south,
ord_47026,sup_066,prod_2777,153,234.4,35863.2,cancelled,medium,2023-12-30T17:39:52Z,2024-01-07T17:39:52Z,warehouse_central,Customer backorder fulfillment
ord_47027,sup_473,prod_0525,101,48.17,4865.17,approved,high,2024-08-11T23:13:44Z,2024-08-14T23:13:44Z,warehouse_west,Warehouse transfer
ord_47028,sup_159,prod_0417,13,357.33,4645.29,delivered,high,2024-07-10T09:21:13Z,2024-07-16T09:21:13Z,warehouse_central,
ord_47029,sup_185,prod_3112,109,28.26,3080.34,delivered,high,2023-12-22T04:43:22Z,2023-12-29T04:43:22Z,warehouse_north,Seasonal stock preparation
ord_47030,sup_260,prod_3908,106,2.99,316.94,rejected,critical,2024-08-10T04:04:57Z,2024-08-11T04:04:57Z,warehouse_central,After-hours emergency order
ord_47031,sup_359,prod_2258,88,191.11,16817.68,delivered,medium,2023-01-20T03:18:03Z,2023-01-31T03:18:03Z,warehouse_central,Urgent restock needed
ord_47032,sup_295,prod_3312,141,30,4230,approved,high,2023-05-01T21:26:13Z,2023-05-02T21:26:13Z,warehouse_north,
ord_47033,sup_472,prod_2650,12,21.06,252.72,delivered,medium,2024-10-25T08:26:05Z,2024-11-07T08:26:05Z,warehouse_south,Regular monthly order
ord_47034,sup_042,prod_0521,55,198.46,10915.3,pending,medium,2023-09-05T21:39:30Z,2023-09-05T21:39:30Z,warehouse_west,
ord_47035,sup_350,prod_2696,114,34.85,3972.9,delivered,medium,2023-01-24T21:43:28Z,2023-01-30T21:43:28Z,warehouse_east,
